pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_CELLCYCLE_PATHWAY	0.216914830256105	0.515195223396657	0.0305805284090173	0.388027452275958	1.207570970367	23	E2F1 CCNA1 CCNH CDK7 CDKN2D CCNB1 CCNE1 CCND2 CDK2 RBL1 RB1 CDKN2A CDK1 CDK4 CDC25A CCND3 TFDP1 CDKN2B CDKN1A
BIOCARTA_CERAMIDE_PATHWAY	0.152519893899204	0.428400375905858	0.0379193221095002	0.419891410428999	1.28048005975668	21	MAPK3 BAD RAF1 MAP3K1 MAPK1 RIPK1 NFKB1 RELA BCL2 NSMAF BAX TRAF2
BIOCARTA_CFTR_PATHWAY	0.763420245398773	0.902481925787397	0.0289400210909657	-0.275283851976451	-0.777980444424333	8	PRKAR2B ADRB2 PRKACB SLC9A3R1 PRKAR1A EZR PRKAR1B PRKAR2A
BIOCARTA_CHEMICAL_PATHWAY	0.121844127332602	0.384417456262601	0.043317075833437	0.44959718537314	1.32550746871929	18	BID BAD CASP9 AKT1 TP53 APAF1 TLN1 BCL2 PRKCB BAX PARP1 CASP3 CASP6
BIOCARTA_CHREBP_PATHWAY	0.108357628765792	0.364150466317212	0.095636421370719	-0.384708085029053	-1.34457421053984	14	GNAS PPP2CA PRKAG2 PRKAR2B PRKAB1
BIOCARTA_CIRCADIAN_PATHWAY	0.0658122618635262	0.280707441808363	0.103804265291514	-0.593976576873246	-1.51011786999053	6	PER1 ARNTL CRY1 CLOCK
BIOCARTA_CK1_PATHWAY	0.577701248385708	0.810083769171924	0.0366523817770395	-0.280918001137959	-0.898534950565728	11	PPP2CA PPP3CA PRKAR2B
BIOCARTA_CLASSIC_PATHWAY	0.173696319018405	0.459869440361401	0.0662690130576484	-0.44664776273278	-1.26227245970718	8	C1QB C1QA
BIOCARTA_COMP_PATHWAY	0.0598364184244511	0.265918989954626	0.121736367223309	-0.466122585416027	-1.49092415775332	11	C1QB C1QA MASP1
BIOCARTA_CPSF_PATHWAY	0.400133600534402	0.702565867932183	0.022066659152916	0.433569706519876	1.06158837169392	9	CSTF2 CPSF2 CPSF4 CPSF1 CPSF3 CSTF1
BIOCARTA_CREB_PATHWAY	0.409310761789601	0.705361102973941	0.0201703841075602	0.349730547505036	1.05562940077867	20	MAPK3 RPS6KA1 RAC1 GRB2 MAPK1 AKT1 HRAS PRKAR2A PRKCB PRKAR1B PIK3R1
BIOCARTA_CREM_PATHWAY	0.268005018820577	0.574286571267626	0.0417328831423849	-0.736790733719819	-1.19399532507916	2	XPO1
BIOCARTA_CSK_PATHWAY	0.967276760953966	0.988780274071948	0.0313952424416677	-0.158490916354265	-0.59715608014807	18	CD3G HLA-DRA PRKAR2B
BIOCARTA_CTBP1_PATHWAY	0.806326840723857	0.922496034352919	0.0121854843522993	0.330380574600841	0.749595594234278	7	CDH1 SAE1 UBE2I ZEB1 UBA2 CTBP1
BIOCARTA_CTCF_PATHWAY	0.0926984126984127	0.340131868131868	0.118729771541953	-0.325571575938151	-1.34852509105509	24	SMAD5 TGFB3 PPP2CA TGFBR3 RPS6KB1 CTCF PIK3CA TGFB2 PTEN SMAD4 TGFBR1
BIOCARTA_CTLA4_PATHWAY	0.480369515011547	0.750028258841801	0.0479063974146957	-0.250077343580213	-0.978069161738079	20	CD3G CD28 HLA-DRA PIK3CA ITK
BIOCARTA_CTL_PATHWAY	0.309734513274336	0.613467250512907	0.0540750048245249	-0.322467006677533	-1.1000932743562	13	CD3G FAS CD247 FASLG PRF1 CD3E CD3D HLA-A B2M GZMB ITGAL ICAM1 ITGB2
BIOCARTA_CXCR4_PATHWAY	0.709258123850399	0.874980721258755	0.0123188484198715	0.285601268265439	0.831778601457836	17	MAPK3 RAF1 MAPK1 NFKB1 HRAS RELA PTK2B PRKCB PIK3R1
BIOCARTA_CYTOKINE_PATHWAY	0.162316995544239	0.444121645552211	0.037748643821725	0.471674892448661	1.27739615225727	13	IL10 IFNG IL6 IL18 TXLNA IL16 TNF IL15 IL13 IL2
BIOCARTA_D4GDI_PATHWAY	0.43994341563786	0.722800261512948	0.0200092969303502	0.388513868492234	1.02946136850728	12	CASP9 APAF1 PARP1 ARHGDIB CASP10 CASP3 GZMB CASP1
BIOCARTA_DC_PATHWAY	0.310699588477366	0.614528142517085	0.025564538051783	0.428821005905112	1.13626486821942	12	IL10 IFNG CD40
BIOCARTA_DEATH_PATHWAY	0.0945774077928084	0.343245317269102	0.0483517351609412	0.410485087368885	1.3449471612101	29	DFFA BID CASP9 GAS2 SPTAN1 RIPK1 APAF1 NFKB1 RELA BCL2 CFLAR MAP3K14 TRAF2 CASP10 CASP3 XIAP CASP6
BIOCARTA_DICER_PATHWAY	0.8910235177211	0.964489148153475	0.0237857196707869	-0.292163767278079	-0.681757737542991	5	AGO1 DICER1 AGO2 AGO4 AGO3
BIOCARTA_DNAFRAGMENT_PATHWAY	0.905398322851153	0.967870319606119	0.00964916811323518	0.255940486674563	0.646454689636589	10	DFFA ENDOG HMGB2
BIOCARTA_DREAM_PATHWAY	0.684388185654008	0.861353996192512	0.032794521034311	-0.269600919138346	-0.833136624530874	10	CREB1 FOS PRKAR2B
BIOCARTA_DSP_PATHWAY	0.383819018404908	0.687873430015949	0.0432689513601533	-0.368331134846146	-1.04094162416558	8	DUSP6 DUSP1
BIOCARTA_ECM_PATHWAY	0.346383705329918	0.653190526055569	0.0229102368569071	0.374601927156655	1.10440560661137	18	MAPK3 SHC1 RAF1 PIK3CG MAPK1 HRAS TLN1 GSN
BIOCARTA_EDG1_PATHWAY	0.168561064087062	0.453403914865762	0.0358538738431883	0.417802081866714	1.26109704877493	20	SPHK1 MAPK3 SMPD2 RAC1 ASAH1 PIK3CG MAPK1 AKT1
BIOCARTA_EEA1_PATHWAY	0.595446083345267	0.817208642514186	0.0171027321588117	0.452252062858044	0.923827313987815	5	EEA1 TFRC TF RAB5A HGS
BIOCARTA_EFP_PATHWAY	0.666088679712658	0.853691275167785	0.0133762820579937	0.301410279448553	0.86504718181936	16	CCNB2 CDK7 TP53 CCNB1 ESR1 CDK2 CDK3 CDK1 CDK4 TRIM25
BIOCARTA_EGFR_SMRTE_PATHWAY	0.649980135081446	0.847048603444046	0.0326265664694886	-0.286655350697842	-0.853174263716537	9	ZBTB16 THRA
BIOCARTA_EGF_PATHWAY	0.536674528301887	0.79048433992124	0.0157881910182036	0.3042058862552	0.966411045166356	25	MAPK3 STAT3 JAK1 SHC1 RAF1 GRB2 MAP3K1 STAT5A HRAS ELK1 PRKCB
BIOCARTA_EICOSANOID_PATHWAY	0.196339434276206	0.486078298165742	0.0753641771859303	-0.321519321227809	-1.21140833792081	18	PTGS2 TBXAS1 PTGER2 PTGS1 PLA2G4A CYSLTR2 EPHX1 CYP2J2 EPHX2 PTGIR PTGIS ALOX5AP ALOX5 PTGER4 PTGER1 CYSLTR1 PLCB1
BIOCARTA_EIF2_PATHWAY	0.69662447257384	0.870122728187244	0.0324488378594357	-0.266623595157369	-0.823935922769269	10	GSK3B EIF5
BIOCARTA_EIF4_PATHWAY	0.0815183571873055	0.3161321656776	0.12546307449004	-0.334839667685179	-1.37384918714492	23	PDK2 EIF4G2 PABPC1 PRKCA EIF4A2 RPS6KB1 PIK3CA EIF4E EIF4A1 PTEN
BIOCARTA_EIF_PATHWAY	0.0809128630705394	0.315064781099162	0.114790404232843	-0.38732149561083	-1.41485951692453	16	EIF1 EIF4G2 EIF5 EIF4A2 EIF1AX EIF4E EIF4A1
BIOCARTA_EOSINOPHILS_PATHWAY	0.117076550051957	0.37775996194893	0.0771938352436617	-0.538368548302323	-1.36874078387386	6	HLA-DRA CCL5 CCR3 CSF2 HLA-DRB5 HLA-DRB1
BIOCARTA_EPHA4_PATHWAY	0.588573619631902	0.81423165076819	0.0338859260319688	-0.31643726756611	-0.894284224396001	8	ITGB1 RAP1B FYN EPHB1
BIOCARTA_EPONFKB_PATHWAY	0.913653039832285	0.970547938058687	0.00950708452217292	0.251477595728999	0.635182316052471	10	JAK2 NFKB1 RELA CDKN1A ARNT EPOR
BIOCARTA_EPO_PATHWAY	0.156482497865593	0.434115087040619	0.037613471209552	0.433959338011959	1.27940379159166	18	MAPK3 JAK2 SHC1 RAF1 GRB2 PTPN6 STAT5A HRAS
BIOCARTA_ERAD_PATHWAY	0.77205971598495	0.907075085036505	0.0109136178950231	0.262536986226769	0.783350959648835	19	MOGS SAE1 GANAB UBE2I MAN1A2 EDEM1 MAN2A2 MAN1A1 SEC61A1 MAN1C1 CANX
BIOCARTA_ERBB3_PATHWAY	0.00652446675031368	0.0624515847471496	0.285313392143872	-0.962112454019968	-1.55913710600102	2	UBE2D1 NRG1
BIOCARTA_ERBB4_PATHWAY	0.790327923153362	0.9145547496398	0.0257756081682744	-0.326325747621801	-0.761473968772158	5	PRKCA ADAM17 PSEN1 NRG2 PRKCB
BIOCARTA_ERK5_PATHWAY	0.110523665659617	0.367385285851132	0.0465167036061421	0.485698530185555	1.34254563022727	14	MAPK3 RPS6KA1 SHC1 GRB2 PIK3CG MAPK1 AKT1 HRAS
BIOCARTA_ERK_PATHWAY	0.107392903761718	0.362664204735358	0.0457493152110704	0.424980738279903	1.33702835832276	24	DPM2 MAPK3 RPS6KA1 STAT3 MAP2K2 NGFR SHC1 RAF1 GRB2 MAPK1 KLK2 HRAS
BIOCARTA_ERYTH_PATHWAY	0.590717299578059	0.814597484258387	0.0357644617683714	-0.287456380926495	-0.888314623223026	10	TGFB3 TGFB2 KITLG IL11
BIOCARTA_ETC_PATHWAY	0.202538410153641	0.495913526559997	0.0341359210637563	0.502735912120183	1.23094070068582	9	UQCRC1 ATP5F1A NDUFA1 SDHB GPD2 SDHD
BIOCARTA_ETS_PATHWAY	0.687601515971846	0.862122105067406	0.037833743098097	-0.228103472254134	-0.844634926026417	17	HDAC5 CSF1 FOS CSF1R HDAC2 ETV3
BIOCARTA_EXTRINSIC_PATHWAY	0.0248542497698681	0.157373590356996	0.160146983509279	-0.800662653224944	-1.70721147636815	4	F5 F2R PROC
BIOCARTA_FAS_PATHWAY	0.722222222222222	0.881449893390192	0.0111386130453848	0.253272420301907	0.83484448884358	30	DFFA DAXX LMNB1 RIPK2 MAP3K1 SPTAN1 PRKDC CFLAR RB1 PARP1 ARHGDIB CASP10 CASP3 CASP6 LMNB2
BIOCARTA_FBW7_PATHWAY	0.897261189044756	0.965697414980818	0.0100900238140324	0.268872270754805	0.658329380055881	9	E2F1 CCNE1 CDK2 RB1
BIOCARTA_FCER1_PATHWAY	0.172612327839241	0.459128760810279	0.0339643982663016	0.359462317136002	1.23596811761937	37	NFATC4 LYN MAP2K7 MAPK3 PPP3CC SYK BTK SHC1 RAF1 GRB2 MAP3K1 PIK3CG MAPK1 CALM3 HRAS NFATC2 NFATC1 ELK1 PRKCB
BIOCARTA_FEEDER_PATHWAY	0.316322837495476	0.618807902195524	0.0466333082853392	-0.404966215882007	-1.0920324761892	7	PYGM PYGL
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.67108314011262	0.856343491866595	0.0286261470897588	-0.358513940599958	-0.836584410511155	5	F2R SERPINE1 F13A1
BIOCARTA_FLUMAZENIL_PATHWAY	0.222067039106145	0.521374787466602	0.0353110109440216	0.682116769141836	1.1893485596128	3	GPX1 PRKCE SOD1
BIOCARTA_FMLP_PATHWAY	0.188331040806969	0.476640792446272	0.0325433433422922	0.367363672555921	1.22569991846071	32	NFATC4 NCF2 MAPK3 PPP3CC RAC1 MAP2K2 RAF1 MAP3K1 MAPK1 NCF1 CALM3 NFKB1 HRAS RELA MAP2K3 NFATC2 NFATC1 ELK1
BIOCARTA_FOSB_PATHWAY	0.367060146149522	0.673414191205085	0.0372314563761761	-0.553843817017364	-1.04875992924331	3	FOSB
BIOCARTA_FREE_PATHWAY	0.0789579158316633	0.314294235201976	0.0575901868329747	0.572124653864274	1.40083790580484	9	GSR GPX1 NFKB1 RELA SOD1 GSS TNF
BIOCARTA_FXR_PATHWAY	0.392451672292114	0.695047454269821	0.0376809066731631	-0.483803527303417	-1.03158918527418	4	ABCA1
BIOCARTA_G1_PATHWAY	0.62147417295415	0.829598452889355	0.0134409855268235	0.279329771779114	0.909223333773931	28	ABL1 ATR E2F1 CCNA1 TP53 DHFR CCNE1 CDK2 HDAC1 RB1 CDKN2A CDK1 CDK4 CDC25A TGFB1 TFDP1 CDKN2B SKP2 CDKN1A
BIOCARTA_G2_PATHWAY	0.635338791978166	0.837172938601063	0.0134409855268235	0.285038769158912	0.896758095741918	24	ATR RPS6KA1 PLK1 BRCA1 WEE1 PRKDC TP53 CHEK1 CDKN2D
BIOCARTA_GABA_PATHWAY	0.369438478060755	0.676044069187903	0.0390038894080939	-0.491388643897507	-1.04776253624398	4	GABARAP
BIOCARTA_GATA3_PATHWAY	0.821721578330512	0.930655780443975	0.0110341334260902	0.283187147970911	0.732798060049639	11	MAP2K3 PRKAR2A NFATC2 NFATC1 PRKAR1B IL13 PRKAR1A MAPK14
BIOCARTA_GCR_PATHWAY	0.139522821576763	0.409522617109947	0.0868545009090863	-0.352255342676658	-1.28676520570485	16	GNAS CALM2 CALM1 ANXA1
BIOCARTA_GHRELIN_PATHWAY	0.844325153374233	0.942306488396011	0.0271533734336666	-0.25436291000841	-0.718855713303293	8	GHRL IGFBP3 IGFBP2 RAPGEF5 IGFBP6 IGF1 IGFALS IGFBP4
BIOCARTA_GH_PATHWAY	0.212531149875401	0.509007657693219	0.030892146868861	0.385276194401891	1.21211422378095	24	MAPK3 RPS6KA1 JAK2 SHC1 RAF1 GRB2 PIK3CG MAPK1 PTPN6 STAT5A HRAS IRS1
BIOCARTA_GLEEVEC_PATHWAY	0.0611078022632519	0.268857226970195	0.0620731825163625	0.453192459834716	1.4103694346255	23	MAPK3 BAD JAK2 RAF1 GRB2 MAP3K1 PIK3CG AKT1 CRKL STAT5A HRAS
BIOCARTA_GPCR_PATHWAY	0.268204758471521	0.574286571267626	0.0734471130740274	-0.259938327572379	-1.12212814897079	28	CALM2 CALM1 PPP3CB PRKCA GNAQ PPP3CA CREB1 FOS PRKAR2B RPS6KA3 PLCG1
BIOCARTA_GRANULOCYTES_PATHWAY	0.301233635448137	0.606707012422638	0.0257260409444	0.414201765960986	1.144917549392	14	IFNG C5 ICAM2 ITGB2 TNF ICAM1 ITGAL SELL ITGAM SELP IL1A
BIOCARTA_GSK3_PATHWAY	0.245146977260122	0.552449329857062	0.0671281164691295	-0.30673714218031	-1.15571260280171	18	GSK3B CCND1 PPP2CA CTNNB1 DVL1 PIK3CA LEF1
BIOCARTA_HBX_PATHWAY	0.305981489155961	0.609711650458072	0.0270509819468143	0.499733132899774	1.13383710639508	7	SHC1 GRB2 HRAS LAMTOR5 PTK2B
BIOCARTA_HCMV_PATHWAY	0.117596566523605	0.378584222036623	0.0443098064347317	0.457992351915998	1.33384645057325	17	MAPK3 MAP2K2 MAP3K1 PIK3CG MAPK1 AKT1 NFKB1 RELA MAP2K3 RB1
BIOCARTA_HDAC_PATHWAY	0.00753937257718985	0.0694966229927881	0.407017918923954	-0.420132066535372	-1.74019685731842	24	HDAC5 CAMK1 CALM2 CALM1 PPP3CB IGF1R YWHAH PPP3CA
BIOCARTA_HER2_PATHWAY	0.0243047158403869	0.155733643301719	0.100860025098152	0.512706892860922	1.54755846736001	20	MAPK3 STAT3 IL6 SHC1 RAF1 GRB2 PIK3CG MAPK1 ERBB2 HRAS ESR1
BIOCARTA_HES_PATHWAY	0.461041756349548	0.737297911248783	0.0416673669983408	-0.304922598309065	-0.975315254587246	11	GSK3B HES7 DVL1
BIOCARTA_HIF_PATHWAY	0.556268882175227	0.798414870566769	0.0162151573270717	0.341695924657913	0.94450022391604	14	COPS5 EDN1
BIOCARTA_HIVNEF_PATHWAY	0.0064949123186837	0.0623773122687005	0.186472629239996	0.429765456305617	1.58953367611498	56	CDK11B MAP2K7 BAG4 DFFA BID DAXX LMNB1 CASP9 MAP3K1 PRKCD SPTAN1 RIPK1 PRKDC CDK11A ACTG1 APAF1 NFKB1 TRAF1 RELA BCL2 GSN CFLAR NUMA1 RB1 CRADD MAP3K14 TRAF2 PARP1 ARHGDIB CASP3 XIAP MDM2 TNF CASP6 LMNB2 PSEN2
BIOCARTA_HSP27_PATHWAY	0.354805856142584	0.660672973506881	0.0232125164221697	0.405061244507499	1.09699219408576	13	DAXX CASP9 APAF1 BCL2 HSPB1 CASP3 TNF MAPKAPK2
BIOCARTA_HSWI_SNF_PATHWAY	0.415509259259259	0.709949284009547	0.020884454741678	0.395463376374751	1.04787576880386	12	SMARCD1 SMARCC1 SMARCB1 SMARCA4 GTF2A1 ACTB TBP
BIOCARTA_IFNA_PATHWAY	0.760602293134411	0.901614238410596	0.0130355735779488	0.348570080733969	0.790865495393458	7	JAK1 TYK2 IFNAR1 IFNAR2 STAT2
BIOCARTA_IFNG_PATHWAY	0.0160224877020379	0.120674631061138	0.134646973904378	0.726827718157453	1.56727628360252	6	IFNGR1 IFNG JAK1 JAK2
BIOCARTA_IGF1MTOR_PATHWAY	0.0998298355076574	0.351863287220339	0.107942085094929	-0.354089427727184	-1.36165015414878	19	GSK3B PDK2 PPP2CA IGF1R RPS6KB1 PIK3CA EIF4E PTEN
