pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_ASBCELL_PATHWAY	0.58298926507019	0.799594229831755	0.016831041585236	0.35435081307022	0.921472565304978	12	IL10 CD40 IL2 CD80 HLA-DRB1 HLA-DRB5 HLA-DRA
BIOCARTA_AT1R_PATHWAY	0.643885342345725	0.830791753602698	0.0140190427566131	0.28452906980422	0.882338122817226	24	HRAS MAP2K2 RAC1 CALM3 MAPK3 GRB2 SHC1
BIOCARTA_ATM_PATHWAY	0.351493398282272	0.63403524619736	0.0234751270669149	0.369791684968809	1.097810089018	20	RAD51 ABL1 BRCA1 MDM2 CHEK1 TP73 RELA NFKB1 NBN TP53 CDKN1A RAD50 RBBP8 MRE11
BIOCARTA_ATRBRCA_PATHWAY	0.0418313990562428	0.204605602285892	0.0784040413719235	0.491819179308691	1.4749900775922	21	RAD51 FANCA FANCE ATR BRCA1 RAD9A CHEK1 FANCC RAD1 FANCG NBN TP53 RAD17 FANCF RAD50 HUS1 MRE11
BIOCARTA_BAD_PATHWAY	0.294228949858089	0.580872257878085	0.0560429946064997	-0.293618236984896	-1.10722322188682	22	KIT IGF1R PRKAR2B KITLG PIK3CA YWHAH
BIOCARTA_BARD1_PATHWAY	0.22468218825882	0.514171807428867	0.0333987805039715	0.521992882987217	1.21545075459219	8	FANCA FANCE BRCA1 FANCC FANCG FANCF
BIOCARTA_BARRESTIN_PATHWAY	0.25237927388086	0.543022753198969	0.0519696484213363	-0.399297896845619	-1.16576915747404	10	GNAS DNM1 AP2M1 ARRB1 KCNA2
BIOCARTA_BARRESTIN_SRC_PATHWAY	0.248798718633209	0.541614218922862	0.0301460999658088	0.429993429250756	1.18857539692725	15	HCK HRAS MAP2K2 GRK2 MAPK3
BIOCARTA_BARR_MAPK_PATHWAY	0.797687861271676	0.912598203617676	0.0122885665507895	0.290701485630129	0.755955493316394	12	MAP2K2 GRK2 MAPK3 MAP2K1 PLCB1 RAF1
BIOCARTA_BBCELL_PATHWAY	0.983326268192737	0.994301167146222	0.00953861829636185	0.210701138651684	0.506712170488969	9	CD40 HLA-DRB1 HLA-DRB5 HLA-DRA
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.530565936999466	0.769629669773828	0.0177638457382139	0.347134801549619	0.959539975431789	15	CCT4 BIRC5 MTOR DPF2 AKT1 ZBTB7A PIK3CG
BIOCARTA_BCR_PATHWAY	0.196426415549922	0.481999792012724	0.0327343045167054	0.368557680685761	1.22100961784247	33	NFATC4 HRAS RAC1 LYN CD79B PPP3CC SYK CALM3 MAPK3 GRB2 SHC1 CD79A VAV1
BIOCARTA_BIOPEPTIDES_PATHWAY	0.314196762141968	0.599337023174325	0.0248393839799471	0.359343601763952	1.12422353191324	25	HRAS MAP2K2 STAT3 STAT5A CALM3 MAPK3 GRB2 SHC1
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.309661436829067	0.594243199055512	0.0267793201296367	0.437360850464412	1.13733624977331	12	CD40 ITGB2 ITGAL ICAM1 CR1 FCGR2B CD80 HLA-DRB1 HLA-DRB5 HLA-DRA
BIOCARTA_BOTULIN_PATHWAY	0.341884683769368	0.624533557683466	0.0365894056867201	-0.597547651625537	-1.08996870403582	3	CHRNA1 VAMP2
BIOCARTA_BTG2_PATHWAY	0.87271458478716	0.941690897472633	0.0111695743113028	0.277428247587477	0.688008680320432	10	PRMT1 CHAF1B CHAF1A RB1 TP53 BTG2
BIOCARTA_CACAM_PATHWAY	0.129230769230769	0.389594758553749	0.0728383861629769	-0.480123145775926	-1.3486208480035	9	CAMK1 CALM2 CALM1 CREB1
BIOCARTA_CALCINEURIN_PATHWAY	0.0888013998250219	0.318242016622922	0.100350475629529	-0.389357112668406	-1.38408469514245	18	PPP3CB CALM2 GNAQ CALM1 PPP3CA PRKCA SP3 PLCG1
BIOCARTA_CARDIACEGF_PATHWAY	0.946875860170658	0.981739383052318	0.00971699832519935	0.229576294630231	0.597002319010368	12	HRAS EDN1 MYC RELA NFKB1
BIOCARTA_CARM1_PATHWAY	0.68273381294964	0.853492973522382	0.0298123151023384	-0.27310197983906	-0.827185818992984	11	PRKAR2B CREB1
BIOCARTA_CARM_ER_PATHWAY	0.780427223050174	0.905044821871207	0.0334240051951686	-0.20881422542508	-0.807156297297622	24	HDAC2 CCND1 GRIP1 MED1 HDAC4
BIOCARTA_CASPASE_PATHWAY	0.296906693711968	0.584235752142904	0.0260917153147168	0.376564690759246	1.1431545019146	22	CASP10 CASP6 DFFA PARP1 CASP4 LMNB2 ARHGDIB
BIOCARTA_CB1R_PATHWAY	0.428701733049559	0.699722387343419	0.0230234336016358	0.51956961830899	1.04009765392941	5	PLD3 CNR1 CNR2 FAAH PLD2
BIOCARTA_CBL_PATHWAY	0.329925978145929	0.611440064217439	0.0449082019903916	-0.371288347200514	-1.08399394816552	10	PRKCA PDGFRA SH3KBP1 CSF1R CBL SH3GLB1
BIOCARTA_CCR3_PATHWAY	0.225254582484725	0.514186950767833	0.0596578256057473	-0.343972471686532	-1.17579636796955	16	GNAQ GNAS ROCK2 RHOA PRKCA
BIOCARTA_CCR5_PATHWAY	0.0191446028513238	0.124461624432529	0.211070537868325	-0.482401343163276	-1.64898587498571	16	CALM2 GNAQ CALM1 PRKCA MAPK8 PLCG1 JUN FOS
BIOCARTA_CD40_PATHWAY	0.272957821676455	0.562595308947805	0.028458860461672	0.422821229544279	1.16875020999865	15	IKBKG CD40 TRAF3 RELA NFKB1 MAP3K14 ELP1
BIOCARTA_CDC25_PATHWAY	0.270312279214356	0.559152456354661	0.029667675844438	0.4850030638587	1.16637696765327	9	CDC25C CDC25A CHEK1 CDK1 WEE1 CDC25B
BIOCARTA_CDC42RAC_PATHWAY	0.104631789403532	0.350988602739494	0.080193537050732	-0.523797630913901	-1.40839076855145	8	PIK3CA RHOA CDC42 PDGFRA WASL
BIOCARTA_CDK5_PATHWAY	0.018194161575017	0.120813220245038	0.124026527381656	0.593143384182945	1.5787700213666	13	HRAS MAP2K2 DPM2 NGFR KLK2 MAPK3
BIOCARTA_CDMAC_PATHWAY	0.498398291510945	0.744708674817502	0.0186911253230015	0.355809357189728	0.983517931167241	15	HRAS MAPK3 MYC RELA NFKB1 MAP2K1 PLCB1 RAF1
BIOCARTA_CELL2CELL_PATHWAY	0.962177250523377	0.986963211896431	0.00968532988964349	0.229629256989882	0.569469487834885	10	CSK LRRTM2 ACTN3 BCAR1
BIOCARTA_CELLCYCLE_PATHWAY	0.0382726929371774	0.194981601641386	0.0815460312657354	0.484351726225761	1.48751702914389	23	E2F1 CDK4 CDC25A CDKN2B CCNB1 CDKN2D CCND3 RBL1 CCNA1 CDK1 CCNE1 CCND2 CCNH TFDP1 CDK2 CDK7 RB1 CDKN1A
BIOCARTA_CERAMIDE_PATHWAY	0.308889172299452	0.593922786096727	0.0255227457798182	0.378125833802011	1.13401810340784	21	BAD TRAF2 MAPK3 FADD SMPD1 BAX RIPK1 TRADD RELA NFKB1 MAP2K1
BIOCARTA_CFTR_PATHWAY	0.950578488787316	0.981739383052318	0.0102298422010483	0.253584604537466	0.590467052298056	8	PRKAR1B EZR PRKAR2A PRKAR1A
BIOCARTA_CHEMICAL_PATHWAY	0.262312078797304	0.550554818282137	0.0286438814771541	0.405778603304186	1.17517990521922	18	BID BAD CASP6 BAX PARP1 TLN1 AKT1
BIOCARTA_CHREBP_PATHWAY	0.368894099257523	0.647654245297806	0.0446976706420201	-0.322551481777777	-1.0525087391574	14	PPP2CA PRKAR2B PRKAG2 GNAS
BIOCARTA_CIRCADIAN_PATHWAY	0.24901185770751	0.541662637485776	0.0483195582060627	-0.491123769779021	-1.18547181031194	6	CLOCK CRY1 ARNTL
BIOCARTA_CK1_PATHWAY	0.242805755395683	0.536305162341621	0.0536439029062424	-0.388196819822343	-1.17579119904018	11	PPP2CA PRKAR2B PPP3CA
BIOCARTA_CLASSIC_PATHWAY	0.786454532185083	0.908813036587921	0.0133494006158352	0.344770195817516	0.76721800043636	7	C5 C1R C3 C1S C4A
BIOCARTA_COMP_PATHWAY	0.840195394277739	0.92609248071653	0.0117322027675436	0.288787742340805	0.716179679713274	10	C5 C1R MASP2 C3 C1S C4A CFD
BIOCARTA_CPSF_PATHWAY	0.424273504273504	0.697590388749667	0.0383369304741241	-0.357589334037076	-1.00443487290478	9	PAPOLA CSTF3 PABPN1
BIOCARTA_CREB_PATHWAY	0.453787975900526	0.720460903403191	0.0194913801539594	0.341979410717219	1.01524307490435	20	HRAS RAC1 RPS6KA1 PRKAR1B MAPK3 GRB2
BIOCARTA_CREM_PATHWAY	0.558068315665489	0.786265353131824	0.0258968036522486	-0.583441735615629	-0.918064193391926	2	XPO1
BIOCARTA_CSK_PATHWAY	0.800933125972006	0.913961651813314	0.0113442432796512	0.260667082715622	0.754920823979174	18	CSK PRKAR1B
BIOCARTA_CTBP1_PATHWAY	0.566194716099839	0.790469514294078	0.0181250179253877	0.421222096133743	0.937346610164624	7	SAE1 UBE2I CDH1 UBA2
BIOCARTA_CTCF_PATHWAY	0.169895678092399	0.451167924702896	0.0767245323920217	-0.313254531425746	-1.21086275220279	24	TGFB3 CTCF PPP2CA PIK3CA RPS6KB1 SMAD5 PTEN SMAD4 TGFBR3
BIOCARTA_CTLA4_PATHWAY	0.616537937301227	0.81720493122636	0.0364175856719683	-0.244248336181764	-0.893873001055524	20	PIK3CA CD3G ITK CD28
BIOCARTA_CTL_PATHWAY	0.905953735305271	0.95773206457235	0.0257543411829458	-0.210993269426882	-0.675138820247357	13	CD3G FAS FASLG CD3D GZMB CD247 PRF1 CD3E HLA-A ICAM1 B2M ITGAL ITGB2
BIOCARTA_CXCR4_PATHWAY	0.740243390684012	0.882443992137656	0.0311788775098507	-0.233787769253923	-0.815659377766166	17	GNAQ PIK3CA PRKCA CRK PLCG1
BIOCARTA_CYTOKINE_PATHWAY	0.25285503157329	0.543022753198969	0.0299683501934778	0.438160316540459	1.18887439324972	14	IL10 IFNG IL18 IL6 IL17A IL15
BIOCARTA_D4GDI_PATHWAY	0.710156895127993	0.863452000988955	0.0139742147676794	0.316838493513801	0.8239235487451	12	CASP10 PARP1 ARHGDIB
BIOCARTA_DC_PATHWAY	0.161926431551005	0.443449142229027	0.0683519284059275	-0.395966981836186	-1.2670199466549	13	CSF2 IL13 CD7
BIOCARTA_DEATH_PATHWAY	0.151607776011737	0.42741734400562	0.0383545810309316	0.392763296079243	1.2688093137759	29	BID TRAF2 CASP10 CASP6 FADD DFFA RIPK1 TRADD GAS2 CFLAR RELA NFKB1 MAP3K14
BIOCARTA_DICER_PATHWAY	0.0458528037383178	0.214803902479995	0.114417265153214	-0.716851394362272	-1.61813894859098	5	AGO1 DICER1 AGO2
BIOCARTA_DNAFRAGMENT_PATHWAY	0.149101163200564	0.424923493932422	0.0686890698977699	-0.450304420745584	-1.31468512438065	10	HMGB1 TOP2B
BIOCARTA_DREAM_PATHWAY	0.845611561508636	0.927807552864718	0.0256837094944353	-0.244364347198082	-0.713433307313267	10	PRKAR2B CREB1
BIOCARTA_DSP_PATHWAY	0.656114628457181	0.838271229851488	0.0291412258267377	-0.313850588205052	-0.843883677673785	8	DUSP6 MAPK8
BIOCARTA_ECM_PATHWAY	0.703732503888025	0.861247903585951	0.0132369940196444	0.28790719711118	0.833811220843041	18	HRAS GSN MAPK3 SHC1 TLN1 DIAPH1 MAP2K1 PIK3CG
BIOCARTA_EDG1_PATHWAY	0.402384309703884	0.676619246874508	0.0213318229092662	0.355862410813659	1.05645789446687	20	SPHK1 SMPD2 RAC1 MAPK3 SMPD1 ASAH1 ITGB3 AKT1
BIOCARTA_EEA1_PATHWAY	0.712982669504409	0.864176630690009	0.0153528342431647	0.417674107682982	0.836118672454358	5	TFRC TF HGS EEA1
BIOCARTA_EFP_PATHWAY	0.43103219822446	0.700549496774108	0.020779857439982	0.368890703507543	1.03622625097315	16	CDK4 CCNB1 CDK1 CDK2 CDK7 TRIM25 TP53 SFN CCNB2
BIOCARTA_EGFR_SMRTE_PATHWAY	0.942913663981913	0.979468650230487	0.0101885187396859	0.248944491126615	0.598683064729754	9	NCOR2 THRB MAP2K1 RXRA MAPK14 MAP3K1
BIOCARTA_EGF_PATHWAY	0.187119675456389	0.470692055366397	0.0737569644215925	-0.304613723271892	-1.19290981401223	25	CSNK2A1 SRF PIK3CA RASA1 PRKCA MAP2K4 MAPK8 SOS1
BIOCARTA_EICOSANOID_PATHWAY	0.248468941382327	0.541605008537279	0.0588173707216382	-0.325342989748559	-1.15652761470513	18	PTGER2 CYP2J2 CYSLTR1 PTGES EPHX1 CYSLTR2 TBXA2R PTGER4 PTGIR PTGS1 ALOX5 TBXAS1 PTGIS PLA2G4A PTGER1 EPHX2 PLCB1 ALOX5AP
BIOCARTA_EIF2_PATHWAY	0.227705322523793	0.515962847148258	0.0549208699749138	-0.409284120675094	-1.19492441181422	10	GSK3B EIF5 EIF2S2 EIF2S1 EIF2AK4
BIOCARTA_EIF4_PATHWAY	0.0286546867411365	0.161718478123697	0.18806904097585	-0.407591141438321	-1.55968908276417	23	EIF4G2 PIK3CA PABPC1 RPS6KB1 PDK2 PRKCA PTEN EIF4A2 EIF4E IRS1 EIF4A1
BIOCARTA_EIF_PATHWAY	0.0558044806517312	0.245355684877314	0.122637391177921	-0.430398118372128	-1.47122396708554	16	EIF1AX EIF1 EIF4G2 EIF5 EIF2S2 EIF2S1 EIF4A2 EIF4E EIF4A1
BIOCARTA_EOSINOPHILS_PATHWAY	0.0758489368454459	0.293226381461676	0.0922972084621158	-0.579039145748749	-1.48458321265777	7	CSF2
BIOCARTA_EPHA4_PATHWAY	0.705431522825725	0.861726534274117	0.0278437578519039	-0.300633000117832	-0.808344133495097	8	RAP1B ITGB1 EPHA4
BIOCARTA_EPONFKB_PATHWAY	0.566090941135002	0.790469514294078	0.0329889785720029	-0.311190415498343	-0.908535184771486	10	HIF1A GRIN1 NFKBIA JAK2 SOD2 ARNT CDKN1A EPOR NFKB1 RELA
BIOCARTA_EPO_PATHWAY	0.503888024883359	0.747744489651645	0.0180907127115338	0.338271757053694	0.979672580455641	18	HRAS STAT5A MAPK3 GRB2 PTPN6 SHC1
BIOCARTA_ERAD_PATHWAY	0.667737789203085	0.84409358097233	0.0138766197746018	0.293012402347154	0.860526874248675	19	SAE1 MAN1A1 UBE2I MAN2B1 UGGT1 FBXO2 SEC61A1 GANAB MOGS UBA2 EDEM1 CANX MAN1A2 MAN2A2
BIOCARTA_ERBB3_PATHWAY	0.294640589281179	0.580872257878085	0.0398362991887894	-0.62934685478659	-1.14797267437114	3	ERBB3 NRG1
BIOCARTA_ERBB4_PATHWAY	0.491942839768927	0.740756366395753	0.020860603947406	0.497185071362224	0.995287268673673	5	NRG2 PSEN1
BIOCARTA_ERK5_PATHWAY	0.471315329840118	0.728835518150819	0.0196285193882405	0.37084204017634	1.00621756207222	14	HRAS RPS6KA1 MAPK3 GRB2 SHC1 AKT1 MAPK7 PIK3CG
BIOCARTA_ERK_PATHWAY	0.181942714819427	0.46507842391426	0.0348852489571245	0.397491234724332	1.24357021417035	25	HRAS MAP2K2 DPM2 NGFR KLK2 RPS6KA1 STAT3 MAPK3 GRB2 SHC1
BIOCARTA_ERYTH_PATHWAY	0.0600719424460432	0.256082459819691	0.110871775183071	-0.493329256881127	-1.49422192261988	11	CSF2 TGFB3 KITLG
BIOCARTA_ETC_PATHWAY	0.0170976402430408	0.116898818021633	0.13063133623686	0.66016117990806	1.58761222879181	9	NDUFA1 UQCRC1 SDHB ATP5F1A SDHA SDHC
BIOCARTA_ETS_PATHWAY	0.44743404646279	0.713852760828503	0.0200627577742511	0.358098754133811	1.02199393283832	17	HRAS E2F1 E2F4 NCOR2 RBL1 ETS2
BIOCARTA_EXTRINSIC_PATHWAY	0.0710382513661202	0.28312728754035	0.0883886491452962	-0.739873664929706	-1.52007933470648	4	PROC F5
BIOCARTA_FAS_PATHWAY	0.771574841540712	0.900327664101433	0.0109867987922639	0.244997256855747	0.797047935172857	30	CASP10 CASP6 FADD DFFA RIPK2 PARP1 LMNB2 DAXX CFLAR ARHGDIB PRKDC
BIOCARTA_FBW7_PATHWAY	0.625264942772361	0.822787007267628	0.0161954478944192	0.371436362377776	0.893262023088104	9	E2F1 FBXW7 CCNE1 TFDP1 CDK2 RB1
BIOCARTA_FCER1_PATHWAY	0.780019097636667	0.905044821871207	0.0105068317798977	0.235041372907743	0.796284746408284	37	NFATC4 HRAS LYN PPP3CC SYK CALM3 MAPK3 GRB2 SHC1 VAV1 MAP2K7 BTK NFATC1 MAP2K1 PIK3CG NFATC2 RAF1 PAK2
BIOCARTA_FEEDER_PATHWAY	0.399555696604253	0.674690016308291	0.0380226568364937	-0.398762242532871	-1.02237600938113	7	PYGL PYGM
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.443447856491335	0.710259779084166	0.0224839165546483	0.514568168845124	1.03008552914324	5	PLAT SERPINE1 F13A1 F2R
BIOCARTA_FLUMAZENIL_PATHWAY	0.0562242374278648	0.246099066726242	0.0768410915258218	0.80871055205354	1.38361643571544	3	GPX1 SOD1
BIOCARTA_FMLP_PATHWAY	0.406650544135429	0.680997143712778	0.0202698790407726	0.318127680820583	1.04879996164724	32	NFATC4 HRAS MAP2K2 RAC1 NCF2 PPP3CC NCF1 CALM3 MAPK3 MAP2K3 NFATC1 MAP2K6 RELA NFKB1 MAP2K1 NFATC2 PLCB1
BIOCARTA_FOSB_PATHWAY	0.778765557531115	0.905044821871207	0.0216988267174439	-0.415808786056467	-0.758464303945911	3	CDK5 FOSB JUND
BIOCARTA_FREE_PATHWAY	0.114455277660025	0.365189009321119	0.0486112298055334	0.559663289695815	1.34592628250373	9	GPX1 GSS SOD1 GSR RELA NFKB1
BIOCARTA_FXR_PATHWAY	0.656010928961749	0.838271229851488	0.025669630587903	-0.408519396257516	-0.839308008262215	4	ABCA1
BIOCARTA_G1_PATHWAY	0.173886290918041	0.454520233046649	0.0355725878820331	0.389219941171837	1.24736221908407	28	E2F1 CDK4 CDC25A CDKN2B ABL1 ATR DHFR CCNA1 CDK1 CCNE1 TGFB1 HDAC1 TFDP1 CDK2 RB1 TP53 CDKN1A
BIOCARTA_G2_PATHWAY	0.107522843910377	0.356327375807243	0.0470775782332911	0.430480062269376	1.33493906374613	24	CDC25C PLK1 CDC25A RPS6KA1 CCNB1 CDKN2D ATR BRCA1 MDM2 CHEK1 CDK1 WEE1 PRKDC CDC25B TP53 CDKN1A
BIOCARTA_GABA_PATHWAY	0.257103825136612	0.548042131350682	0.0447763159319511	-0.572189250743618	-1.17556969091364	4	GABARAP
BIOCARTA_GATA3_PATHWAY	0.557553956834532	0.786265353131824	0.0336916230878898	-0.301167788512956	-0.912193034785773	11	IL13 PRKAR2B GATA3
BIOCARTA_GCR_PATHWAY	0.029735234215886	0.167158659797931	0.168819300017839	-0.460897663485085	-1.57548014256582	16	CALM2 NR3C1 CALM1 PIK3CA GNAS NPPA
BIOCARTA_GHRELIN_PATHWAY	0.64111962679107	0.829976671138604	0.0295625996473468	-0.317944651038169	-0.854891822727764	8	GHRL
BIOCARTA_GH_PATHWAY	0.354988108649393	0.636890430223911	0.0229327929676481	0.35348563997554	1.09617571320032	24	HRAS RPS6KA1 STAT5A MAPK3 SOCS1 GRB2 PTPN6 SHC1
BIOCARTA_GLEEVEC_PATHWAY	0.479541734860884	0.731849072880108	0.0183951008782554	0.324825939458889	0.997589334960979	23	HRAS BAD STAT5A MAPK3 GRB2 BCR CRKL AKT1 MYC MAP2K1 PIK3CG
BIOCARTA_GPCR_PATHWAY	0.134861407249467	0.399429395231634	0.0896376494762061	-0.312702850246448	-1.26851544924628	28	PPP3CB CALM2 GNAQ PRKAR2B CALM1 PPP3CA CREB1 PRKCA RPS6KA3
BIOCARTA_GRANULOCYTES_PATHWAY	0.208786779524385	0.496682271097957	0.0336402559401336	0.453470640915235	1.2304163857908	14	C5 IFNG ICAM2 ITGB2 SELP ITGAL SELPLG ICAM1
BIOCARTA_GSK3_PATHWAY	0.0648064806480648	0.267003991703745	0.119566417816168	-0.401165162152615	-1.44584546703119	19	GSK3B PPP2CA CCND1 CTNNB1 PIK3CA WNT1 APC
BIOCARTA_HBX_PATHWAY	0.29995621077215	0.585414878341562	0.0283716689736199	0.515550455772979	1.1472557506437	7	HRAS LAMTOR5 GRB2 SHC1
BIOCARTA_HCMV_PATHWAY	0.452815330095813	0.719635006310807	0.0198810539903722	0.356632838452894	1.01781029099468	17	MAP2K2 MAPK3 AKT1 MAP2K3 MAP2K6 RELA NFKB1 MAP2K1 PIK3CG RB1
BIOCARTA_HDAC_PATHWAY	0.0218579234972678	0.13481268060804	0.218259775284787	-0.425215567477233	-1.64364004559341	24	CAMK1 IGF1R PPP3CB CALM2 CALM1 PPP3CA PIK3CA YWHAH
BIOCARTA_HER2_PATHWAY	0.558092080091825	0.786265353131824	0.0163572804419823	0.313106280972154	0.939021244179368	21	HRAS STAT3 IL6 MAPK3 GRB2 SHC1
BIOCARTA_HES_PATHWAY	0.32410071942446	0.605512907804836	0.0458608917237512	-0.361988107835819	-1.09640885658298	11	GSK3B HES7 WNT1
BIOCARTA_HIF_PATHWAY	0.495896834701055	0.742979985479004	0.0378508203711828	-0.297150067673442	-0.969622093638322	14	CREB1 HIF1A VEGFA ASPH EP300
BIOCARTA_HIVNEF_PATHWAY	0.0453103760761214	0.213308453547192	0.0707234449047984	0.384069282343793	1.40226811549104	56	BID TRAF2 TRAF1 PRKCD ACTG1 CRADD CASP6 GSN FADD DFFA PARP1 RIPK1 TRADD MDM2 LMNB2 MAP2K7 CDK11B DAXX CFLAR ARHGDIB PRKDC RELA NFKB1 MAP3K14 BAG4 NUMA1 RB1 PSEN2 PAK2 BIRC2 BCL2 TNFRSF1B
BIOCARTA_HSP27_PATHWAY	0.724507807196198	0.872757934130883	0.0134896891660874	0.305051348233032	0.811955315376543	13	HSPB1 MAPKAPK2 DAXX MAPKAPK3 BCL2 CASP3 TNF
BIOCARTA_HSWI_SNF_PATHWAY	0.28983918128655	0.578176937733828	0.0491752606397225	-0.358082453769684	-1.12081678278925	12	SMARCC2 NR3C1 ARID1A NF1
BIOCARTA_IFNA_PATHWAY	0.108219612821327	0.356827000512483	0.0768410915258218	-0.544932876121844	-1.39713904639331	7	IRF9
BIOCARTA_IFNG_PATHWAY	0.315060330701624	0.599337023174325	0.0278604558742744	0.533443329925154	1.13318847879229	6	IFNG IFNGR1 IFNGR2 JAK1
BIOCARTA_IGF1MTOR_PATHWAY	0.0157515751575158	0.113014879071638	0.245188063659135	-0.464992896267515	-1.67588797507378	19	IGF1R GSK3B PPP2CA PIK3CA RPS6KB1 PDK2 PTEN EIF2S2 EIF2S1 EIF4E
BIOCARTA_IGF1R_PATHWAY	0.5856395867874	0.801063308835627	0.0156583096372466	0.307020794920613	0.920770570108532	21	HRAS BAD RPS6KA1 PRKAR1B MAPK3 GRB2 SHC1
BIOCARTA_IGF1_PATHWAY	0.183248496066636	0.466322497378398	0.0710949907592617	-0.327984145565188	-1.22250618098242	21	IGF1R CSNK2A1 SRF PIK3CA RASA1 MAPK8 SOS1
BIOCARTA_IL10_PATHWAY	0.0441276306856755	0.209460127774556	0.078777842678775	0.55683588541801	1.48213033502862	13	IL10 STAT3 STAT5A BLVRB IL6 BLVRA IL10RB IL10RA HMOX1
BIOCARTA_IL12_PATHWAY	0.31953195319532	0.60229987495791	0.0522057901504851	-0.302879722503854	-1.09161341799482	19	IL12RB2 ETV5 CD3G MAPK8 STAT4
BIOCARTA_IL17_PATHWAY	0.542282897231703	0.776198235827904	0.0353254204221753	-0.291142678245009	-0.931601869803286	13	KITLG CD3G IL3 CXCL8
BIOCARTA_IL1R_PATHWAY	0.961486734319599	0.98696114117232	0.00752069535249898	0.184939187369704	0.597440152272999	29	IRAK1 IL6 TAB1 MAP2K3 TGFB1 MAP2K6 RELA NFKB1 MAP3K14 IRAK2
BIOCARTA_IL22BP_PATHWAY	0.45824501907588	0.72398814946559	0.020827290793207	0.422586335512086	1.01627186571731	9	STAT3 STAT5A TYK2 JAK3 JAK1
